level,frequent_itemset,count,support
4,I10 && R73 && Z68 && Z87,306.0,0.061200
4,I10 && R73 && Z86 && Z87,307.0,0.061400
4,I10 && Z00 && Z68 && Z72,306.0,0.061200
4,I10 && Z00 && Z68 && Z79,327.0,0.065400
4,I10 && Z00 && Z68 && Z82,485.0,0.097000
4,I10 && Z00 && Z68 && Z83,279.0,0.055800
4,I10 && Z00 && Z68 && Z86,745.0,0.149000
4,I10 && Z00 && Z68 && Z87,869.0,0.173800
4,I10 && Z00 && Z68 && ageGroup=between_70_and_75,370.0,0.074000
4,I10 && Z00 && Z68 && ageGroup=between_75_and_80,274.0,0.054800
4,I10 && Z00 && Z68 && ageGroup=greater_than_80,414.0,0.082800
4,I10 && Z00 && Z72 && Z86,269.0,0.053800
4,I10 && Z00 && Z72 && Z87,309.0,0.061800
4,I10 && Z00 && Z79 && Z86,256.0,0.051200
4,I10 && Z00 && Z79 && Z87,313.0,0.062600
4,I10 && Z00 && Z82 && Z86,410.0,0.082000
4,I10 && Z00 && Z82 && Z87,475.0,0.095000
4,I10 && Z00 && Z83 && Z87,270.0,0.054000
4,I10 && Z00 && Z86 && Z87,840.0,0.168000
4,I10 && Z00 && Z86 && ageGroup=greater_than_80,398.0,0.079600
4,I10 && Z00 && Z87 && ageGroup=between_70_and_75,312.0,0.062400
4,I10 && Z00 && Z87 && ageGroup=between_75_and_80,261.0,0.052200
4,I10 && Z00 && Z87 && ageGroup=greater_than_80,436.0,0.087200
4,I10 && Z60 && Z86 && Z87,258.0,0.051600
4,I10 && Z68 && Z72 && Z86,262.0,0.052400
4,I10 && Z68 && Z72 && Z87,307.0,0.061400
4,I10 && Z68 && Z79 && Z86,261.0,0.052200
4,I10 && Z68 && Z79 && Z87,318.0,0.063600
4,I10 && Z68 && Z82 && Z86,381.0,0.076200
4,I10 && Z68 && Z82 && Z87,446.0,0.089200
4,I10 && Z68 && Z83 && Z87,262.0,0.052400
4,I10 && Z68 && Z86 && Z87,793.0,0.158600
4,I10 && Z68 && Z86 && ageGroup=greater_than_80,333.0,0.066600
4,I10 && Z68 && Z87 && ageGroup=between_70_and_75,304.0,0.060800
4,I10 && Z68 && Z87 && ageGroup=between_75_and_80,251.0,0.050200
4,I10 && Z68 && Z87 && ageGroup=greater_than_80,364.0,0.072800
4,I10 && Z72 && Z86 && Z87,321.0,0.064200
4,I10 && Z79 && Z86 && Z87,355.0,0.071000
4,I10 && Z82 && Z86 && Z87,460.0,0.092000
4,I10 && Z83 && Z86 && Z87,254.0,0.050800
4,I10 && Z85 && Z86 && Z87,257.0,0.051400
4,I10 && Z86 && Z87 && ageGroup=between_70_and_75,285.0,0.057000
4,I10 && Z86 && Z87 && ageGroup=between_75_and_80,272.0,0.054400
4,I10 && Z86 && Z87 && ageGroup=greater_than_80,484.0,0.096800
4,I12 && N18 && Z00 && Z68,294.0,0.058800
4,I12 && N18 && Z00 && Z86,274.0,0.054800
4,I12 && N18 && Z00 && Z87,305.0,0.061000
4,I12 && N18 && Z68 && Z87,272.0,0.054400
4,I12 && N18 && Z86 && Z87,323.0,0.064600
4,I12 && N18 && Z87 && ageGroup=greater_than_80,265.0,0.053000
4,I70 && MemberGender=F && Z00 && Z68,483.0,0.096600
4,I70 && MemberGender=F && Z00 && Z86,399.0,0.079800
4,I70 && MemberGender=F && Z00 && Z87,455.0,0.091000
4,I70 && MemberGender=F && Z00 && ageGroup=greater_than_80,316.0,0.063200
4,I70 && MemberGender=F && Z68 && Z86,344.0,0.068800
4,I70 && MemberGender=F && Z68 && Z87,394.0,0.078800
4,I70 && MemberGender=F && Z68 && ageGroup=greater_than_80,261.0,0.052200
4,I70 && MemberGender=F && Z86 && Z87,410.0,0.082000
4,I70 && MemberGender=F && Z86 && ageGroup=greater_than_80,262.0,0.052400
4,I70 && MemberGender=F && Z87 && ageGroup=greater_than_80,288.0,0.057600
4,I70 && MemberGender=M && Z00 && Z68,274.0,0.054800
4,I70 && MemberGender=M && Z00 && Z87,272.0,0.054400
4,I70 && MemberGender=M && Z86 && Z87,251.0,0.050200
4,I70 && N18 && Z00 && Z87,267.0,0.053400
4,I70 && N18 && Z86 && Z87,250.0,0.050000
4,I70 && Z00 && Z68 && Z86,482.0,0.096400
4,I70 && Z00 && Z68 && Z87,557.0,0.111400
4,I70 && Z00 && Z68 && ageGroup=greater_than_80,314.0,0.062800
4,I70 && Z00 && Z86 && Z87,550.0,0.110000
4,I70 && Z00 && Z86 && ageGroup=greater_than_80,312.0,0.062400
4,I70 && Z00 && Z87 && ageGroup=greater_than_80,347.0,0.069400
4,I70 && Z68 && Z86 && Z87,482.0,0.096400
4,I70 && Z68 && Z86 && ageGroup=greater_than_80,260.0,0.052000
4,I70 && Z68 && Z87 && ageGroup=greater_than_80,281.0,0.056200
4,I70 && Z86 && Z87 && ageGroup=greater_than_80,338.0,0.067600
4,I73 && Z00 && Z68 && Z87,258.0,0.051600
4,I73 && Z00 && Z86 && Z87,278.0,0.055600
4,K21 && MemberGender=F && Z00 && Z68,331.0,0.066200
4,K21 && MemberGender=F && Z00 && Z86,314.0,0.062800
4,K21 && MemberGender=F && Z00 && Z87,360.0,0.072000
4,K21 && MemberGender=F && Z68 && Z86,268.0,0.053600
4,K21 && MemberGender=F && Z68 && Z87,314.0,0.062800
4,K21 && MemberGender=F && Z86 && Z87,379.0,0.075800
4,K21 && Z00 && Z68 && Z86,328.0,0.065600
4,K21 && Z00 && Z68 && Z87,398.0,0.079600
4,K21 && Z00 && Z86 && Z87,411.0,0.082200
4,K21 && Z68 && Z86 && Z87,367.0,0.073400
4,M25 && MemberGender=F && Z86 && Z87,269.0,0.053800
4,M25 && Z00 && Z68 && Z87,284.0,0.056800
4,M25 && Z00 && Z86 && Z87,289.0,0.057800
4,M25 && Z68 && Z86 && Z87,263.0,0.052600
4,M54 && MemberGender=F && Z00 && Z68,256.0,0.051200
4,M54 && MemberGender=F && Z00 && Z87,267.0,0.053400
4,M54 && MemberGender=F && Z86 && Z87,250.0,0.050000
4,M54 && Z00 && Z68 && Z86,251.0,0.050200
4,M54 && Z00 && Z68 && Z87,313.0,0.062600
4,M54 && Z00 && Z86 && Z87,297.0,0.059400
4,M54 && Z68 && Z86 && Z87,281.0,0.056200
4,M81 && MemberGender=F && Z00 && Z68,333.0,0.066600
4,M81 && MemberGender=F && Z00 && Z86,312.0,0.062400
4,M81 && MemberGender=F && Z00 && Z87,344.0,0.068800
4,M81 && MemberGender=F && Z68 && Z87,280.0,0.056000
4,M81 && MemberGender=F && Z86 && Z87,341.0,0.068200
4,M81 && Z00 && Z68 && Z87,259.0,0.051800
4,M81 && Z00 && Z86 && Z87,287.0,0.057400
4,M85 && MemberGender=F && Z00 && Z68,318.0,0.063600
4,M85 && MemberGender=F && Z00 && Z86,274.0,0.054800
4,M85 && MemberGender=F && Z00 && Z87,302.0,0.060400
4,M85 && MemberGender=F && Z68 && Z87,253.0,0.050600
4,M85 && MemberGender=F && Z86 && Z87,273.0,0.054600
4,M85 && Z00 && Z68 && Z87,257.0,0.051400
4,M85 && Z00 && Z86 && Z87,259.0,0.051800
4,MemberGender=F && N18 && Z00 && Z68,290.0,0.058000
4,MemberGender=F && N18 && Z00 && Z86,260.0,0.052000
4,MemberGender=F && N18 && Z00 && Z87,290.0,0.058000
4,MemberGender=F && N18 && Z68 && Z87,264.0,0.052800
4,MemberGender=F && N18 && Z86 && Z87,301.0,0.060200
4,MemberGender=F && N18 && Z87 && ageGroup=greater_than_80,258.0,0.051600
4,MemberGender=F && R73 && Z00 && Z68,360.0,0.072000
4,MemberGender=F && R73 && Z00 && Z86,288.0,0.057600
4,MemberGender=F && R73 && Z00 && Z87,320.0,0.064000
4,MemberGender=F && R73 && Z68 && Z86,250.0,0.050000
4,MemberGender=F && R73 && Z68 && Z87,285.0,0.057000
4,MemberGender=F && R73 && Z86 && Z87,281.0,0.056200
4,MemberGender=F && Z00 && Z68 && Z72,281.0,0.056200
4,MemberGender=F && Z00 && Z68 && Z79,274.0,0.054800
4,MemberGender=F && Z00 && Z68 && Z82,395.0,0.079000
4,MemberGender=F && Z00 && Z68 && Z83,265.0,0.053000
4,MemberGender=F && Z00 && Z68 && Z86,757.0,0.151400
4,MemberGender=F && Z00 && Z68 && Z87,867.0,0.173400
4,MemberGender=F && Z00 && Z68 && ageGroup=between_70_and_75,389.0,0.077800
4,MemberGender=F && Z00 && Z68 && ageGroup=between_75_and_80,256.0,0.051200
4,MemberGender=F && Z00 && Z68 && ageGroup=greater_than_80,414.0,0.082800
4,MemberGender=F && Z00 && Z72 && Z87,297.0,0.059400
4,MemberGender=F && Z00 && Z79 && Z87,267.0,0.053400
4,MemberGender=F && Z00 && Z82 && Z86,341.0,0.068200
4,MemberGender=F && Z00 && Z82 && Z87,383.0,0.076600
4,MemberGender=F && Z00 && Z83 && Z87,252.0,0.050400
4,MemberGender=F && Z00 && Z86 && Z87,816.0,0.163200
4,MemberGender=F && Z00 && Z86 && ageGroup=between_70_and_75,252.0,0.050400
4,MemberGender=F && Z00 && Z86 && ageGroup=greater_than_80,391.0,0.078200
4,MemberGender=F && Z00 && Z87 && ageGroup=between_70_and_75,311.0,0.062200
4,MemberGender=F && Z00 && Z87 && ageGroup=greater_than_80,415.0,0.083000
4,MemberGender=F && Z63 && Z86 && Z87,257.0,0.051400
4,MemberGender=F && Z68 && Z72 && Z87,271.0,0.054200
4,MemberGender=F && Z68 && Z79 && Z87,274.0,0.054800
4,MemberGender=F && Z68 && Z82 && Z86,308.0,0.061600
4,MemberGender=F && Z68 && Z82 && Z87,348.0,0.069600
4,MemberGender=F && Z68 && Z86 && Z87,767.0,0.153400
4,MemberGender=F && Z68 && Z86 && ageGroup=between_70_and_75,258.0,0.051600
4,MemberGender=F && Z68 && Z86 && ageGroup=greater_than_80,340.0,0.068000
4,MemberGender=F && Z68 && Z87 && ageGroup=between_70_and_75,314.0,0.062800
4,MemberGender=F && Z68 && Z87 && ageGroup=greater_than_80,350.0,0.070000
4,MemberGender=F && Z72 && Z86 && Z87,272.0,0.054400
4,MemberGender=F && Z79 && Z86 && Z87,299.0,0.059800
4,MemberGender=F && Z82 && Z86 && Z87,372.0,0.074400
4,MemberGender=F && Z86 && Z87 && ageGroup=between_70_and_75,283.0,0.056600
4,MemberGender=F && Z86 && Z87 && ageGroup=greater_than_80,449.0,0.089800
4,MemberGender=M && N40 && Z00 && Z68,260.0,0.052000
4,MemberGender=M && N40 && Z00 && Z87,281.0,0.056200
4,MemberGender=M && N40 && Z68 && Z87,252.0,0.050400
4,MemberGender=M && N40 && Z86 && Z87,288.0,0.057600
4,MemberGender=M && Z00 && Z68 && Z72,271.0,0.054200
4,MemberGender=M && Z00 && Z68 && Z86,486.0,0.097200
4,MemberGender=M && Z00 && Z68 && Z87,617.0,0.123400
4,MemberGender=M && Z00 && Z68 && ageGroup=between_70_and_75,267.0,0.053400
4,MemberGender=M && Z00 && Z72 && Z87,260.0,0.052000
4,MemberGender=M && Z00 && Z86 && Z87,551.0,0.110200
4,MemberGender=M && Z00 && Z87 && ageGroup=greater_than_80,254.0,0.050800
4,MemberGender=M && Z68 && Z72 && Z87,260.0,0.052000
4,MemberGender=M && Z68 && Z86 && Z87,524.0,0.104800
4,MemberGender=M && Z72 && Z86 && Z87,265.0,0.053000
4,MemberGender=M && Z86 && Z87 && ageGroup=greater_than_80,267.0,0.053400
4,N18 && Z00 && Z68 && Z86,321.0,0.064200
4,N18 && Z00 && Z68 && Z87,379.0,0.075800
4,N18 && Z00 && Z68 && ageGroup=greater_than_80,256.0,0.051200
4,N18 && Z00 && Z86 && Z87,379.0,0.075800
4,N18 && Z00 && Z86 && ageGroup=greater_than_80,266.0,0.053200
4,N18 && Z00 && Z87 && ageGroup=greater_than_80,294.0,0.058800
4,N18 && Z68 && Z86 && Z87,337.0,0.067400
4,N18 && Z86 && Z87 && ageGroup=greater_than_80,324.0,0.064800
4,R73 && Z00 && Z68 && Z86,383.0,0.076600
4,R73 && Z00 && Z68 && Z87,441.0,0.088200
4,R73 && Z00 && Z86 && Z87,411.0,0.082200
4,R73 && Z68 && Z86 && Z87,379.0,0.075800
4,Z00 && Z60 && Z68 && Z87,280.0,0.056000
4,Z00 && Z60 && Z86 && Z87,284.0,0.056800
4,Z00 && Z68 && Z72 && Z86,368.0,0.073600
4,Z00 && Z68 && Z72 && Z87,441.0,0.088200
4,Z00 && Z68 && Z79 && Z86,303.0,0.060600
4,Z00 && Z68 && Z79 && Z87,370.0,0.074000
4,Z00 && Z68 && Z82 && Z86,413.0,0.082600
4,Z00 && Z68 && Z82 && Z87,489.0,0.097800
4,Z00 && Z68 && Z83 && Z86,268.0,0.053600
4,Z00 && Z68 && Z83 && Z87,325.0,0.065000
4,Z00 && Z68 && Z85 && Z86,264.0,0.052800
4,Z00 && Z68 && Z85 && Z87,286.0,0.057200
4,Z00 && Z68 && Z86 && Z87,1049.0,0.209800
4,Z00 && Z68 && Z86 && ageGroup=between_70_and_75,348.0,0.069600
4,Z00 && Z68 && Z86 && ageGroup=between_75_and_80,278.0,0.055600
4,Z00 && Z68 && Z86 && ageGroup=greater_than_80,417.0,0.083400
4,Z00 && Z68 && Z87 && Z98,265.0,0.053000
4,Z00 && Z68 && Z87 && ageGroup=between_70_and_75,446.0,0.089200
4,Z00 && Z68 && Z87 && ageGroup=between_75_and_80,328.0,0.065600
4,Z00 && Z68 && Z87 && ageGroup=greater_than_80,454.0,0.090800
4,Z00 && Z72 && Z86 && Z87,408.0,0.081600
4,Z00 && Z79 && Z86 && Z87,341.0,0.068200
4,Z00 && Z82 && Z86 && Z87,458.0,0.091600
4,Z00 && Z83 && Z86 && Z87,284.0,0.056800
4,Z00 && Z85 && Z86 && Z87,303.0,0.060600
4,Z00 && Z86 && Z87 && Z98,261.0,0.052200
4,Z00 && Z86 && Z87 && ageGroup=between_70_and_75,355.0,0.071000
4,Z00 && Z86 && Z87 && ageGroup=between_75_and_80,308.0,0.061600
4,Z00 && Z86 && Z87 && ageGroup=greater_than_80,499.0,0.099800
4,Z60 && Z68 && Z86 && Z87,255.0,0.051000
4,Z68 && Z72 && Z86 && Z87,392.0,0.078400
4,Z68 && Z79 && Z86 && Z87,344.0,0.068800
4,Z68 && Z82 && Z86 && Z87,430.0,0.086000
4,Z68 && Z83 && Z86 && Z87,268.0,0.053600
4,Z68 && Z85 && Z86 && Z87,281.0,0.056200
4,Z68 && Z86 && Z87 && Z98,251.0,0.050200
4,Z68 && Z86 && Z87 && ageGroup=between_70_and_75,371.0,0.074200
4,Z68 && Z86 && Z87 && ageGroup=between_75_and_80,286.0,0.057200
4,Z68 && Z86 && Z87 && ageGroup=greater_than_80,419.0,0.083800
5,E11 && E66 && E78 && I10 && Z68,298.0,0.059600
5,E11 && E66 && E78 && Z00 && Z68,291.0,0.058200
5,E11 && E66 && E78 && Z68 && Z87,257.0,0.051400
5,E11 && E78 && I10 && MemberGender=F && Z00,293.0,0.058600
5,E11 && E78 && I10 && MemberGender=F && Z68,282.0,0.056400
5,E11 && E78 && I10 && MemberGender=F && Z79,271.0,0.054200
5,E11 && E78 && I10 && MemberGender=F && Z86,264.0,0.052800
5,E11 && E78 && I10 && MemberGender=F && Z87,311.0,0.062200
5,E11 && E78 && I10 && MemberGender=M && Z87,264.0,0.052800
5,E11 && E78 && I10 && N18 && Z87,255.0,0.051000
5,E11 && E78 && I10 && Z00 && Z68,372.0,0.074400
5,E11 && E78 && I10 && Z00 && Z79,293.0,0.058600
5,E11 && E78 && I10 && Z00 && Z86,283.0,0.056600
5,E11 && E78 && I10 && Z00 && Z87,361.0,0.072200
5,E11 && E78 && I10 && Z68 && Z79,292.0,0.058400
5,E11 && E78 && I10 && Z68 && Z86,276.0,0.055200
5,E11 && E78 && I10 && Z68 && Z87,355.0,0.071000
5,E11 && E78 && I10 && Z79 && Z86,272.0,0.054400
5,E11 && E78 && I10 && Z79 && Z87,345.0,0.069000
5,E11 && E78 && I10 && Z86 && Z87,381.0,0.076200
5,E11 && E78 && MemberGender=F && Z00 && Z68,272.0,0.054400
5,E11 && E78 && MemberGender=F && Z00 && Z87,258.0,0.051600
5,E11 && E78 && MemberGender=F && Z68 && Z87,253.0,0.050600
5,E11 && E78 && MemberGender=F && Z86 && Z87,273.0,0.054600
5,E11 && E78 && Z00 && Z68 && Z79,283.0,0.056600
5,E11 && E78 && Z00 && Z68 && Z86,274.0,0.054800
5,E11 && E78 && Z00 && Z68 && Z87,347.0,0.069400
5,E11 && E78 && Z00 && Z79 && Z87,269.0,0.053800
5,E11 && E78 && Z00 && Z86 && Z87,318.0,0.063600
5,E11 && E78 && Z68 && Z79 && Z87,275.0,0.055000
5,E11 && E78 && Z68 && Z86 && Z87,309.0,0.061800
5,E11 && E78 && Z79 && Z86 && Z87,292.0,0.058400
5,E11 && I10 && Z00 && Z68 && Z87,289.0,0.057800
5,E11 && I10 && Z00 && Z86 && Z87,263.0,0.052600
5,E11 && I10 && Z68 && Z86 && Z87,266.0,0.053200
5,E11 && Z00 && Z68 && Z86 && Z87,252.0,0.050400
5,E66 && E78 && I10 && I70 && Z00,257.0,0.051400
5,E66 && E78 && I10 && I70 && Z68,274.0,0.054800
5,E66 && E78 && I10 && MemberGender=F && Z00,338.0,0.067600
5,E66 && E78 && I10 && MemberGender=F && Z68,392.0,0.078400
5,E66 && E78 && I10 && MemberGender=F && Z87,281.0,0.056200
5,E66 && E78 && I10 && MemberGender=M && Z00,262.0,0.052400
5,E66 && E78 && I10 && MemberGender=M && Z68,311.0,0.062200
5,E66 && E78 && I10 && Z00 && Z68,575.0,0.115000
5,E66 && E78 && I10 && Z00 && Z82,257.0,0.051400
5,E66 && E78 && I10 && Z00 && Z86,351.0,0.070200
5,E66 && E78 && I10 && Z00 && Z87,417.0,0.083400
5,E66 && E78 && I10 && Z68 && Z82,286.0,0.057200
5,E66 && E78 && I10 && Z68 && Z86,414.0,0.082800
5,E66 && E78 && I10 && Z68 && Z87,491.0,0.098200
5,E66 && E78 && I10 && Z86 && Z87,369.0,0.073800
5,E66 && E78 && I70 && Z00 && Z68,322.0,0.064400
5,E66 && E78 && I70 && Z68 && Z87,254.0,0.050800
5,E66 && E78 && MemberGender=F && Z00 && Z68,456.0,0.091200
5,E66 && E78 && MemberGender=F && Z00 && Z86,279.0,0.055800
5,E66 && E78 && MemberGender=F && Z00 && Z87,321.0,0.064200
5,E66 && E78 && MemberGender=F && Z68 && Z86,324.0,0.064800
5,E66 && E78 && MemberGender=F && Z68 && Z87,370.0,0.074000
5,E66 && E78 && MemberGender=F && Z86 && Z87,276.0,0.055200
5,E66 && E78 && MemberGender=M && Z00 && Z68,359.0,0.071800
5,E66 && E78 && MemberGender=M && Z00 && Z87,263.0,0.052600
5,E66 && E78 && MemberGender=M && Z68 && Z86,250.0,0.050000
5,E66 && E78 && MemberGender=M && Z68 && Z87,315.0,0.063000
5,E66 && E78 && Z00 && Z68 && Z82,294.0,0.058800
5,E66 && E78 && Z00 && Z68 && Z86,478.0,0.095600
5,E66 && E78 && Z00 && Z68 && Z87,571.0,0.114200
5,E66 && E78 && Z00 && Z68 && ageGroup=between_70_and_75,252.0,0.050400
5,E66 && E78 && Z00 && Z86 && Z87,412.0,0.082400
5,E66 && E78 && Z68 && Z82 && Z87,263.0,0.052600
5,E66 && E78 && Z68 && Z86 && Z87,481.0,0.096200
5,E66 && I10 && I70 && Z00 && Z68,285.0,0.057000
5,E66 && I10 && MemberGender=F && Z00 && Z68,376.0,0.075200
5,E66 && I10 && MemberGender=F && Z00 && Z87,260.0,0.052000
5,E66 && I10 && MemberGender=F && Z68 && Z86,271.0,0.054200
5,E66 && I10 && MemberGender=F && Z68 && Z87,308.0,0.061600
5,E66 && I10 && MemberGender=M && Z00 && Z68,292.0,0.058400
5,E66 && I10 && MemberGender=M && Z68 && Z87,256.0,0.051200
5,E66 && I10 && Z00 && Z68 && Z82,277.0,0.055400
5,E66 && I10 && Z00 && Z68 && Z86,388.0,0.077600
5,E66 && I10 && Z00 && Z68 && Z87,458.0,0.091600
5,E66 && I10 && Z00 && Z86 && Z87,340.0,0.068000
5,E66 && I10 && Z68 && Z86 && Z87,405.0,0.081000
5,E66 && I70 && Z00 && Z68 && Z87,275.0,0.055000
5,E66 && MemberGender=F && Z00 && Z68 && Z86,328.0,0.065600
5,E66 && MemberGender=F && Z00 && Z68 && Z87,378.0,0.075600
5,E66 && MemberGender=F && Z00 && Z86 && Z87,278.0,0.055600
5,E66 && MemberGender=F && Z68 && Z86 && Z87,329.0,0.065800
5,E66 && MemberGender=M && Z00 && Z68 && Z86,253.0,0.050600
5,E66 && MemberGender=M && Z00 && Z68 && Z87,318.0,0.063600
5,E66 && MemberGender=M && Z68 && Z86 && Z87,259.0,0.051800
5,E66 && Z00 && Z68 && Z82 && Z87,263.0,0.052600
5,E66 && Z00 && Z68 && Z86 && Z87,485.0,0.097000
5,E78 && I10 && I12 && N18 && Z87,261.0,0.052200
5,E78 && I10 && I25 && Z86 && Z87,253.0,0.050600
5,E78 && I10 && I70 && MemberGender=F && Z00,369.0,0.073800
5,E78 && I10 && I70 && MemberGender=F && Z68,311.0,0.062200
5,E78 && I10 && I70 && MemberGender=F && Z86,277.0,0.055400
5,E78 && I10 && I70 && MemberGender=F && Z87,315.0,0.063000
5,E78 && I10 && I70 && Z00 && Z68,447.0,0.089400
5,E78 && I10 && I70 && Z00 && Z86,388.0,0.077600
5,E78 && I10 && I70 && Z00 && Z87,446.0,0.089200
5,E78 && I10 && I70 && Z00 && ageGroup=greater_than_80,275.0,0.055000
5,E78 && I10 && I70 && Z68 && Z86,334.0,0.066800
5,E78 && I10 && I70 && Z68 && Z87,386.0,0.077200
5,E78 && I10 && I70 && Z86 && Z87,408.0,0.081600
5,E78 && I10 && I70 && Z87 && ageGroup=greater_than_80,259.0,0.051800
5,E78 && I10 && K21 && MemberGender=F && Z00,257.0,0.051400
5,E78 && I10 && K21 && MemberGender=F && Z86,254.0,0.050800
5,E78 && I10 && K21 && MemberGender=F && Z87,280.0,0.056000
5,E78 && I10 && K21 && Z00 && Z68,276.0,0.055200
5,E78 && I10 && K21 && Z00 && Z86,257.0,0.051400
5,E78 && I10 && K21 && Z00 && Z87,300.0,0.060000
5,E78 && I10 && K21 && Z68 && Z87,271.0,0.054200
5,E78 && I10 && K21 && Z86 && Z87,334.0,0.066800
5,E78 && I10 && MemberGender=F && Z00 && Z68,601.0,0.120200
5,E78 && I10 && MemberGender=F && Z00 && Z82,336.0,0.067200
5,E78 && I10 && MemberGender=F && Z00 && Z86,499.0,0.099800
5,E78 && I10 && MemberGender=F && Z00 && Z87,565.0,0.113000
5,E78 && I10 && MemberGender=F && Z00 && ageGroup=greater_than_80,330.0,0.066000
5,E78 && I10 && MemberGender=F && Z68 && Z82,300.0,0.060000
5,E78 && I10 && MemberGender=F && Z68 && Z86,462.0,0.092400
5,E78 && I10 && MemberGender=F && Z68 && Z87,516.0,0.103200
5,E78 && I10 && MemberGender=F && Z68 && ageGroup=greater_than_80,283.0,0.056600
5,E78 && I10 && MemberGender=F && Z82 && Z86,291.0,0.058200
5,E78 && I10 && MemberGender=F && Z82 && Z87,328.0,0.065600
5,E78 && I10 && MemberGender=F && Z86 && Z87,575.0,0.115000
5,E78 && I10 && MemberGender=F && Z86 && ageGroup=greater_than_80,319.0,0.063800
5,E78 && I10 && MemberGender=F && Z87 && ageGroup=greater_than_80,335.0,0.067000
5,E78 && I10 && MemberGender=M && Z00 && Z68,441.0,0.088200
5,E78 && I10 && MemberGender=M && Z00 && Z86,348.0,0.069600
5,E78 && I10 && MemberGender=M && Z00 && Z87,425.0,0.085000
5,E78 && I10 && MemberGender=M && Z68 && Z86,330.0,0.066000
5,E78 && I10 && MemberGender=M && Z68 && Z87,409.0,0.081800
5,E78 && I10 && MemberGender=M && Z86 && Z87,446.0,0.089200
5,E78 && I10 && N18 && Z00 && Z68,268.0,0.053600
5,E78 && I10 && N18 && Z00 && Z86,255.0,0.051000
5,E78 && I10 && N18 && Z00 && Z87,288.0,0.057600
5,E78 && I10 && N18 && Z68 && Z87,253.0,0.050600
5,E78 && I10 && N18 && Z86 && Z87,307.0,0.061400
5,E78 && I10 && R73 && Z00 && Z68,314.0,0.062800
5,E78 && I10 && R73 && Z00 && Z87,283.0,0.056600
5,E78 && I10 && R73 && Z68 && Z87,267.0,0.053400
5,E78 && I10 && R73 && Z86 && Z87,270.0,0.054000
5,E78 && I10 && Z00 && Z68 && Z72,265.0,0.053000
5,E78 && I10 && Z00 && Z68 && Z79,296.0,0.059200
5,E78 && I10 && Z00 && Z68 && Z82,422.0,0.084400
5,E78 && I10 && Z00 && Z68 && Z83,256.0,0.051200
5,E78 && I10 && Z00 && Z68 && Z86,636.0,0.127200
5,E78 && I10 && Z00 && Z68 && Z87,746.0,0.149200
5,E78 && I10 && Z00 && Z68 && ageGroup=between_70_and_75,306.0,0.061200
5,E78 && I10 && Z00 && Z68 && ageGroup=greater_than_80,342.0,0.068400
5,E78 && I10 && Z00 && Z72 && Z87,266.0,0.053200
5,E78 && I10 && Z00 && Z79 && Z87,279.0,0.055800
5,E78 && I10 && Z00 && Z82 && Z86,358.0,0.071600
5,E78 && I10 && Z00 && Z82 && Z87,417.0,0.083400
5,E78 && I10 && Z00 && Z86 && Z87,718.0,0.143600
5,E78 && I10 && Z00 && Z86 && ageGroup=greater_than_80,327.0,0.065400
5,E78 && I10 && Z00 && Z87 && ageGroup=between_70_and_75,266.0,0.053200
5,E78 && I10 && Z00 && Z87 && ageGroup=greater_than_80,367.0,0.073400
5,E78 && I10 && Z68 && Z72 && Z87,266.0,0.053200
5,E78 && I10 && Z68 && Z79 && Z87,285.0,0.057000
5,E78 && I10 && Z68 && Z82 && Z86,332.0,0.066400
5,E78 && I10 && Z68 && Z82 && Z87,389.0,0.077800
5,E78 && I10 && Z68 && Z86 && Z87,676.0,0.135200
5,E78 && I10 && Z68 && Z86 && ageGroup=greater_than_80,274.0,0.054800
5,E78 && I10 && Z68 && Z87 && ageGroup=between_70_and_75,260.0,0.052000
5,E78 && I10 && Z68 && Z87 && ageGroup=greater_than_80,302.0,0.060400
5,E78 && I10 && Z72 && Z86 && Z87,274.0,0.054800
5,E78 && I10 && Z79 && Z86 && Z87,309.0,0.061800
5,E78 && I10 && Z82 && Z86 && Z87,403.0,0.080600
5,E78 && I10 && Z86 && Z87 && ageGroup=greater_than_80,400.0,0.080000
5,E78 && I12 && N18 && Z00 && Z87,260.0,0.052000
5,E78 && I12 && N18 && Z86 && Z87,276.0,0.055200
5,E78 && I70 && MemberGender=F && Z00 && Z68,388.0,0.077600
5,E78 && I70 && MemberGender=F && Z00 && Z86,327.0,0.065400
5,E78 && I70 && MemberGender=F && Z00 && Z87,368.0,0.073600
5,E78 && I70 && MemberGender=F && Z00 && ageGroup=greater_than_80,255.0,0.051000
5,E78 && I70 && MemberGender=F && Z68 && Z86,277.0,0.055400
5,E78 && I70 && MemberGender=F && Z68 && Z87,312.0,0.062400
5,E78 && I70 && MemberGender=F && Z86 && Z87,334.0,0.066800
5,E78 && I70 && Z00 && Z68 && Z86,396.0,0.079200
5,E78 && I70 && Z00 && Z68 && Z87,460.0,0.092000
5,E78 && I70 && Z00 && Z68 && ageGroup=greater_than_80,259.0,0.051800
5,E78 && I70 && Z00 && Z86 && Z87,461.0,0.092200
5,E78 && I70 && Z00 && Z86 && ageGroup=greater_than_80,259.0,0.051800
5,E78 && I70 && Z00 && Z87 && ageGroup=greater_than_80,290.0,0.058000
5,E78 && I70 && Z68 && Z86 && Z87,398.0,0.079600
5,E78 && I70 && Z86 && Z87 && ageGroup=greater_than_80,283.0,0.056600
5,E78 && K21 && MemberGender=F && Z00 && Z68,270.0,0.054000
